icao24,origin_country,velocity,on_ground
e4805d,Brazil,182.43,False
a319e7,United States,60.08,False
a0dc49,United States,45.84,False
7c4927,Australia,240.08,False
4951cc,Portugal,94.18,False
4951cd,Portugal,209.25,False
4951ce,Portugal,209.66,False
a64160,United States,231.68,False
a65490,United States,137.48,False
39d339,France,168.22,False
a7d6a8,United States,150.53,False
a666cd,United States,210.32,False
c02ebd,Canada,293.33,False
38d99c,France,46.91,False
abc7c6,United States,221.01,False
40822d,United Kingdom,221.56,False
ace7aa,United States,256.74,False
a33c81,United States,77.2,False
c02ed9,Canada,301.84,False
a1a0cb,United States,64.61,False
3c6581,Germany,188.07,False
3c6586,Germany,216.09,False
a533bd,United States,175.16,False
a70c1c,United States,129.79,False
c02ec1,Canada,164.75,False
a5cc37,United States,156.98,False
3c658d,Germany,226.0,False
348085,Spain,226.12,False
3c658c,Germany,0.06,True
a5cc35,United States,150.21,False
3c658b,Germany,3.09,True
a21c8c,United States,118.26,False
a4bf6a,United States,93.42,False
c0850c,Canada,108.75,False
3c6590,Germany,193.95,False
a9af03,United States,66.63,False
a390b1,United States,95.18,False
3c6595,Germany,170.81,False
abfd23,United States,13.89,True
3c6593,Germany,211.64,False
ac97e4,United States,237.29,False
a3f3dc,United States,91.44,False
aaa7ef,United States,114.92,False
39d318,France,75.95,False
39d319,France,244.52,False
aa57e6,United States,249.06,False
408229,United Kingdom,192.49,False
c08543,Canada,189.28,False
abea11,United States,224.97,False
39d310,France,241.18,False
ab9a32,United States,223.63,False
39d313,France,176.0,False
c0853f,Canada,233.83,False
40820f,United Kingdom,167.19,False
a283f4,United States,224.63,False
4690fa,Greece,213.66,False
a34f7f,United States,242.94,False
abfd39,United States,125.28,False
c08537,Canada,207.2,False
a773a6,United States,123.56,False
a7e9e4,United States,0.51,True
47bf9d,Norway,231.5,False
a283ca,United States,66.38,False
ab51c2,United States,44.2,False
39d30c,France,229.64,False
c02ee9,Canada,243.32,False
a5cc3c,United States,218.13,False
a5cc3a,United States,54.99,False
39d30a,France,214.01,False
39d30b,France,243.15,False
3c6548,Germany,158.89,False
4690e9,Greece,237.35,False
abfd66,United States,227.73,False
3c7877,Germany,240.88,False
4690e4,Greece,249.79,False
3c7879,Germany,91.39,False
3c786b,Germany,292.87,False
4690e2,Greece,176.5,False
a0a80e,United States,177.22,False
39e68a,France,220.6,False
3c6543,Germany,0.0,True
3c6542,Germany,243.02,False
4690f9,Greece,80.04,False
a4bf41,United States,205.37,False
a546c9,United States,114.23,False
ac0a58,United States,292.5,False
e4932b,Brazil,228.65,False
ab9a5b,United States,253.81,False
3d1ba6,Germany,55.68,False
40825a,United Kingdom,45.76,False
3c6550,Germany,92.79,False
4690ea,Greece,212.02,False
ad3d4e,United States,247.7,False
40825f,United Kingdom,197.7,False
a5a9e6,United States,175.74,False
3c6568,Germany,204.95,False
39e681,France,214.34,False
39e688,France,202.85,False
ac1d7d,United States,85.5,False
a8e46b,United States,71.36,False
ac0a75,United States,57.09,False
acd4d7,United States,196.81,False
a5cc19,United States,200.86,False
adf4ab,United States,120.15,False
3d1baf,Germany,59.65,False
a4bf67,United States,45.18,False
a4bf68,United States,245.55,False
a5cc13,United States,237.4,False
39e695,France,232.92,False
a5cc12,United States,175.2,False
39e694,France,146.32,False
408253,United Kingdom,52.74,False
a390d7,United States,69.5,False
39e691,France,214.94,False
39e690,France,235.69,False
ac71e7,United States,227.43,False
40823d,United Kingdom,153.6,False
acc23f,United States,230.64,False
a1b514,United States,132.76,False
782078,China,277.01,False
a9af85,United States,225.29,False
78206a,China,239.68,False
a4280a,United States,73.89,False
a30849,United States,185.92,False
ac858e,United States,38.24,False
a22ed0,United States,157.93,False
a21ba0,United States,266.89,False
3d97c7,Germany,77.04,False
a17847,United States,237.06,False
3c64a6,Germany,235.06,False
aa7a83,United States,261.7,False
3c64a3,Germany,183.17,False
0a001b,Algeria,251.78,False
a53508,United States,59.09,False
abb59f,United States,213.77,False
a94c4e,United States,178.73,False
a0a837,United States,241.89,False
a2e806,United States,122.05,False
3c64af,Germany,146.54,False
0a0049,Algeria,210.48,False
0a0045,Algeria,154.99,False
0a0044,Algeria,267.09,False
e491c3,Brazil,237.19,False
a08bb2,United States,10.8,True
a08bb4,United States,178.24,False
4b4ac2,Switzerland,0.51,False
a08bb9,United States,86.52,False
e491ae,Brazil,262.58,False
3c64ab,Germany,210.16,False
e491af,Brazil,210.31,False
4080f6,United Kingdom,236.45,False
403ee2,United Kingdom,32.08,False
aa31e8,United States,72.05,False
a57c7d,United States,63.51,False
ad928b,United States,4.89,True
0a008e,Algeria,224.21,False
ad928e,United States,235.3,False
0a008f,Algeria,188.19,False
0a008d,Algeria,199.28,False
a45ba2,United States,152.86,False
a2c205,United States,240.81,False
aa7a61,United States,225.74,False
a5cc4c,United States,217.1,False
0a0091,Algeria,152.89,False
a0dbf2,United States,51.54,False
c02f6a,Canada,6.43,True
402ba2,United Kingdom,34.47,False
a21be6,United States,86.59,False
a34ecc,United States,231.06,False
c01c52,Canada,212.61,False
a9af3e,United States,231.86,False
a6a3c2,United States,219.67,False
a8e3b3,United States,200.18,False
a70c4f,United States,216.88,False
0a0078,Algeria,247.55,False
abfd00,United States,264.24,False
0a0076,Algeria,81.46,False
a69c91,United States,155.12,False
a1fbb2,United States,0.06,True
02a1b0,Tunisia,253.58,False
a34ed6,United States,145.81,False
0a0075,Algeria,204.58,False
c083f2,Canada,180.44,False
a6ec75,United States,143.85,False
abc7a3,United States,213.73,False
0a007a,Algeria,222.04,False
ade27a,United States,34.14,False
ab64b8,United States,142.75,False
0a0086,Algeria,237.28,False
4a08a5,Romania,140.66,False
ad4eb5,United States,4.89,True
a45be6,United States,43.75,False
a76204,United States,76.99,False
a4abc3,United States,131.14,False
a69bb0,United States,239.13,False
aaa863,United States,82.07,False
4080a2,United Kingdom,236.09,False
a6b841,United States,90.51,False
a39243,United States,212.17,False
a3089b,United States,68.85,False
494144,Portugal,112.3,False
75847f,Philippines,190.85,False
ac984b,United States,87.48,False
c02f2b,Canada,9.77,False
a21bea,United States,262.14,False
494141,Portugal,130.24,False
a21bf6,United States,63.47,False
aaa86c,United States,188.83,False
a52259,United States,26.46,False
a70bd1,United States,227.89,False
4b28a6,Switzerland,42.0,False
a7c522,United States,227.69,False
a2c224,United States,186.27,False
ad0851,United States,211.52,False
a33be5,United States,71.2,False
a4abef,United States,74.43,False
aa9ec6,United States,88.14,False
a1526b,United States,72.08,False
a1fbd9,United States,221.36,False
a2d549,United States,57.82,False
ad0864,United States,224.74,False
a1c88f,United States,6.94,False
a1b573,United States,190.55,False
a69bcf,United States,169.38,False
abb52c,United States,229.33,False
49410c,Portugal,207.45,False
a0a7a0,United States,217.9,False
a057c7,United States,144.84,False
c07193,Canada,263.29,False
0a0018,Algeria,201.91,False
0a0019,Algeria,250.31,False
4080e9,United Kingdom,247.83,False
769103,Singapore,256.96,False
4080e1,United Kingdom,198.9,False
a6b816,United States,126.9,False
48478f,Kingdom of the Netherlands,30.28,False
ac987b,United States,248.48,False
494117,Portugal,114.81,False
0a0027,Algeria,322.35,False
a39289,United States,2.83,True
0a0026,Algeria,210.96,False
a057d3,United States,254.95,False
0a0024,Algeria,72.24,False
0a0021,Algeria,213.11,False
e491a1,Brazil,177.26,False
a39284,United States,59.34,False
ac8577,United States,241.61,False
e491a9,Brazil,111.31,False
494105,Portugal,196.19,False
494103,Portugal,193.88,False
4080d2,United Kingdom,47.94,False
494109,Portugal,190.43,False
402c7b,United Kingdom,36.66,False
3981cd,France,52.08,False
a45bfa,United States,0.45,True
3c64f3,Germany,230.75,False
a71eac,United States,83.8,False
ac8583,United States,193.08,False
39d1aa,France,101.04,False
ab525f,United States,251.72,False
78216a,China,163.49,False
ac8588,United States,8.23,True
aa580e,United States,304.77,False
abb579,United States,222.74,False
4080c1,United Kingdom,213.4,False
4080c0,United Kingdom,231.18,False
48476c,Kingdom of the Netherlands,50.43,False
4080c6,United Kingdom,60.15,False
3d1d71,Germany,96.42,False
a39269,United States,96.37,False
ac8590,United States,49.1,False
a8e3fa,United States,121.11,False
0d0a9a,Mexico,261.2,False
4080ad,United Kingdom,221.18,False
a2d57b,United States,94.31,False
4080b1,United Kingdom,65.92,False
a1a286,United States,212.08,False
a45bdd,United States,152.5,False
4009c5,United Kingdom,231.0,False
4bae41,Turkey,239.47,False
a33d13,United States,41.63,False
40818f,United Kingdom,25.34,False
4b15d7,Switzerland,245.16,False
a94bff,United States,229.75,False
a19a21,United States,216.07,False
e4924a,Brazil,97.95,False
3c6637,Germany,12.35,True
ae13ba,United States,104.48,False
a08d5d,United States,73.46,False
7103dd,Saudi Arabia,245.23,False
408186,United Kingdom,144.49,False
4b15ee,Switzerland,59.35,False
4b15ef,Switzerland,102.16,False
408184,United Kingdom,243.83,False
e49220,Brazil,263.4,False
3c6643,Germany,179.82,False
3c6641,Germany,214.21,False
3c6657,Germany,6.17,True
3c6655,Germany,9.26,True
4b4b41,Switzerland,24.62,False
c08497,Canada,247.64,False
408175,United Kingdom,64.51,False
aa8bfa,United States,202.13,False
3c6650,Germany,148.65,False
40815b,United Kingdom,222.96,False
3c6653,Germany,8.23,True
a65584,United States,39.38,False
a7888c,United States,189.07,False
a33d59,United States,0.0,True
a1a1b6,United States,111.18,False
a8e52e,United States,102.98,False
48470f,Kingdom of the Netherlands,44.09,False
aa4587,United States,272.81,False
a8953c,United States,33.58,False
ac9809,United States,62.93,False
a71efa,United States,221.79,False
a89545,United States,165.14,False
39d305,France,235.4,False
a69bfa,United States,100.33,False
39d308,France,102.68,False
39d309,France,107.58,False
a83ef2,United States,230.78,False
a69bfd,United States,187.07,False
a6ebc6,United States,66.31,False
a83ef5,United States,273.94,False
a6fef5,United States,161.59,False
39d301,France,115.06,False
ae13fc,United States,113.8,False
44b438,Belgium,239.96,False
e49295,Brazil,0.13,True
ade0c6,United States,46.44,False
4009da,United Kingdom,67.91,False
44b434,Belgium,67.32,False
aa589c,United States,241.34,False
a6b87a,United States,173.11,False
a70be8,United States,50.22,False
a427bc,United States,124.37,False
4b4b99,Switzerland,31.75,False
ab6519,United States,224.58,False
a70bff,United States,191.81,False
0d0a19,Mexico,197.39,False
7103d8,Saudi Arabia,130.92,False
7103d7,Saudi Arabia,249.86,False
0d0a0d,Mexico,226.45,False
a9aeb8,United States,55.62,False
4009d9,United Kingdom,255.88,False
4009d8,United Kingdom,136.49,False
0d0a1a,Mexico,184.82,False
ab0ecd,United States,87.69,False
a8821c,United States,43.36,False
a1b4b2,United States,222.39,False
a11f9d,United States,189.9,False
3c6469,Germany,216.49,False
ac2d09,United States,0.0,True
a72f22,United States,221.86,False
400879,United Kingdom,2.83,True
a59f53,United States,236.64,False
a689d8,United States,126.54,False
a6d9c3,United States,190.23,False
a5ef37,United States,43.97,False
a89192,United States,202.14,False
404ee3,United Kingdom,29.05,False
a160d0,United States,45.18,False
aaed17,United States,218.79,False
0d0e46,Mexico,69.06,False
acd296,United States,0.0,True
4a91fa,Sweden,181.31,False
0d0e3a,Mexico,201.37,False
a449f1,United States,261.79,False
3c6473,Germany,255.37,False
4b5d9b,Switzerland,1.29,True
a5a6c1,United States,228.46,False
3c6485,Germany,223.43,False
7820bb,China,181.44,False
a58c2e,United States,195.24,False
3c6483,Germany,120.89,False
3c6482,Germany,230.13,False
3c6489,Germany,95.55,False
4843e7,Kingdom of the Netherlands,99.29,False
3c6488,Germany,177.6,False
a676c4,United States,219.39,False
3c6487,Germany,242.85,False
3c648a,Germany,208.56,False
a2f6b3,United States,211.36,False
3c648c,Germany,114.25,False
aaa4b3,United States,0.0,False
3c648f,Germany,164.3,False
4bad8e,Turkey,230.35,False
3c6490,Germany,213.59,False
0d0e5b,Mexico,232.51,False
3c6496,Germany,227.98,False
0d0e5e,Mexico,228.23,False
4843d2,Kingdom of the Netherlands,52.46,False
a34c0f,United States,239.69,False
3c6498,Germany,3.09,True
3c6497,Germany,200.62,False
3c6427,Germany,279.02,False
ac2d40,United States,68.19,False
a2d0c8,United States,83.75,False
a2d0bb,United States,39.73,False
c080dc,Canada,224.84,False
4b1615,Switzerland,6.94,True
abd7d1,United States,123.01,False
3c6422,Germany,289.51,False
440c96,Austria,165.34,False
a34c6c,United States,165.86,False
ad3a09,United States,116.78,False
7820f4,China,209.92,False
0d0e01,Mexico,236.87,False
a1b0d4,United States,187.26,False
0d0e04,Mexico,230.52,False
151dd9,Russian Federation,4.12,False
a34c76,United States,212.81,False
440c8d,Austria,213.5,False
ab0d76,United States,199.72,False
7583d1,Philippines,232.17,False
c080e0,Canada,195.69,False
e49217,Brazil,217.57,False
3c6449,Germany,7.72,True
3c6448,Germany,210.62,False
3c6446,Germany,226.72,False
aaed5a,United States,185.37,False
aaed67,United States,34.39,False
a34c68,United States,266.35,False
4b161f,Switzerland,242.91,False
a23f9b,United States,137.66,False
a689b8,United States,232.2,False
3c6441,Germany,210.82,False
4b161a,Switzerland,219.34,False
3c6445,Germany,179.74,False
3c6444,Germany,183.84,False
a423c4,United States,249.56,False
ac1a44,United States,255.16,False
151df1,Russian Federation,207.44,False
7583ae,Philippines,238.56,False
151df2,Russian Federation,198.84,False
a90155,United States,201.78,False
a95acc,United States,151.11,False
403bd7,United Kingdom,47.01,False
ad04d0,United States,0.0,True
a34c57,United States,147.75,False
404eed,United Kingdom,35.66,False
40087a,United Kingdom,248.79,False
ad3a0d,United States,47.73,False
abc4d8,United States,205.97,False
aa426c,United States,0.0,True
a11eb7,United States,272.76,False
adaee8,United States,222.72,False
a0b81d,United States,5.14,True
ad4bcb,United States,92.21,False
a0b823,United States,256.79,False
ab7590,United States,57.77,False
a0b821,United States,200.27,False
a46c9a,United States,247.9,False
a0b820,United States,7.72,True
758534,Philippines,6.94,True
aaa593,United States,233.2,False
a913d6,United States,163.81,False
78219a,China,230.2,False
a7e6cf,United States,4.37,True
c080a4,Canada,5.4,True
aaa58b,United States,185.59,False
a783e3,United States,55.69,False
c080a2,Canada,234.49,False
a0fea6,United States,0.0,True
ad0562,United States,237.37,False
a6b3d3,United States,49.14,False
a0fea9,United States,93.08,False
a9bf4b,United States,217.68,False
a0681c,United States,228.21,False
a5dc8a,United States,204.75,False
a530fb,United States,56.77,False
a0b802,United States,201.66,False
a0b801,United States,206.47,False
440c6f,Austria,227.45,False
a6fc89,United States,62.8,False
440c83,Austria,208.92,False
a1b0fb,United States,6.43,True
aa9d6e,United States,260.25,False
aa54f8,United States,188.73,False
aa41c6,United States,227.72,False
0c4355,Dominican Republic,217.52,False
c080ac,Canada,213.24,False
ab627c,United States,128.95,False
43ec4d,United Kingdom,101.94,False
a0fee1,United States,239.59,False
a3183e,United States,0.0,True
ae1258,United States,242.67,False
7c6d39,Australia,1.29,True
a3183f,United States,225.77,False
0d0cce,Mexico,223.99,False
4b1699,Switzerland,80.53,False
acd262,United States,140.97,False
ab628c,United States,0.0,True
a04238,United States,24.18,False
a0b867,United States,252.83,False
4b1691,Switzerland,209.81,False
a6c6d0,United States,150.77,False
e490df,Brazil,183.2,False
a35ec2,United States,172.39,False
49514c,Portugal,215.67,False
acf89f,United States,258.97,False
